movie_id,sentence_id,dependency_class,dependency_type,governor_id,governor_word,dependent_id,dependent_word
10000053,1,basic,nn,6,te,1,Fur
10000053,1,basic,nn,6,te,2,trapper
10000053,1,basic,nn,6,te,3,Jean
10000053,1,basic,nn,6,te,4,La
10000053,1,basic,nn,6,te,5,B
10000053,1,basic,nsubj,7,paddles,6,te
10000053,1,basic,poss,9,canoe,8,his
10000053,1,basic,dobj,7,paddles,9,canoe
10000053,1,basic,prep,7,paddles,10,through
10000053,1,basic,amod,12,water,11,wild
10000053,1,basic,pobj,10,through,12,water
10000053,1,basic,prep,12,water,13,towards
10000053,1,basic,det,15,settlement,14,the
10000053,1,basic,pobj,13,towards,15,settlement
10000053,1,basic,mark,19,sell,16,in
10000053,1,basic,dep,19,sell,17,order
10000053,1,basic,aux,19,sell,18,to
10000053,1,basic,purpcl,7,paddles,19,sell
10000053,1,basic,det,21,load,20,a
10000053,1,basic,dobj,19,sell,21,load
10000053,1,basic,prep,21,load,22,of
10000053,1,basic,pobj,22,of,23,furs
10000053,1,collapsed,nn,6,te,1,Fur
10000053,1,collapsed,nn,6,te,2,trapper
10000053,1,collapsed,nn,6,te,3,Jean
10000053,1,collapsed,nn,6,te,4,La
10000053,1,collapsed,nn,6,te,5,B
10000053,1,collapsed,nsubj,7,paddles,6,te
10000053,1,collapsed,poss,9,canoe,8,his
10000053,1,collapsed,dobj,7,paddles,9,canoe
10000053,1,collapsed,amod,12,water,11,wild
10000053,1,collapsed,prep_through,7,paddles,12,water
10000053,1,collapsed,det,15,settlement,14,the
10000053,1,collapsed,prep_towards,12,water,15,settlement
10000053,1,collapsed,mark,19,sell,16,in
10000053,1,collapsed,dep,19,sell,17,order
10000053,1,collapsed,aux,19,sell,18,to
10000053,1,collapsed,purpcl,7,paddles,19,sell
10000053,1,collapsed,det,21,load,20,a
10000053,1,collapsed,dobj,19,sell,21,load
10000053,1,collapsed,prep_of,21,load,23,furs
10000053,1,collapsed-ccprocessed,nn,6,te,1,Fur
10000053,1,collapsed-ccprocessed,nn,6,te,2,trapper
10000053,1,collapsed-ccprocessed,nn,6,te,3,Jean
10000053,1,collapsed-ccprocessed,nn,6,te,4,La
10000053,1,collapsed-ccprocessed,nn,6,te,5,B
10000053,1,collapsed-ccprocessed,nsubj,7,paddles,6,te
10000053,1,collapsed-ccprocessed,poss,9,canoe,8,his
10000053,1,collapsed-ccprocessed,dobj,7,paddles,9,canoe
10000053,1,collapsed-ccprocessed,amod,12,water,11,wild
10000053,1,collapsed-ccprocessed,prep_through,7,paddles,12,water
10000053,1,collapsed-ccprocessed,det,15,settlement,14,the
10000053,1,collapsed-ccprocessed,prep_towards,12,water,15,settlement
10000053,1,collapsed-ccprocessed,mark,19,sell,16,in
10000053,1,collapsed-ccprocessed,dep,19,sell,17,order
10000053,1,collapsed-ccprocessed,aux,19,sell,18,to
10000053,1,collapsed-ccprocessed,purpcl,7,paddles,19,sell
10000053,1,collapsed-ccprocessed,det,21,load,20,a
10000053,1,collapsed-ccprocessed,dobj,19,sell,21,load
10000053,1,collapsed-ccprocessed,prep_of,21,load,23,furs
10000053,2,basic,prep,7,landing,1,At
10000053,2,basic,det,3,settlement,2,the
10000053,2,basic,pobj,1,At,3,settlement
10000053,2,basic,det,5,steamboat,4,a
10000053,2,basic,nsubj,7,landing,5,steamboat
10000053,2,basic,cop,7,landing,6,is
10000053,2,basic,cc,7,landing,8,and
10000053,2,basic,det,10,trader,9,the
10000053,2,basic,nsubj,16,arrive,10,trader
10000053,2,basic,cc,10,trader,11,and
10000053,2,basic,poss,14,Eve,12,his
10000053,2,basic,amod,14,Eve,13,foster-child
10000053,2,basic,conj,10,trader,14,Eve
10000053,2,basic,conj,7,landing,16,arrive
10000053,2,basic,prep,16,arrive,17,at
10000053,2,basic,det,19,seaport,18,the
10000053,2,basic,pobj,17,at,19,seaport
10000053,2,basic,aux,21,fetch,20,to
10000053,2,basic,infmod,19,seaport,21,fetch
10000053,2,basic,nn,25,goods,22,mail
10000053,2,basic,cc,22,mail,23,and
10000053,2,basic,conj,22,mail,24,consumer
10000053,2,basic,dobj,21,fetch,25,goods
10000053,2,collapsed,det,3,settlement,2,the
10000053,2,collapsed,prep_at,7,landing,3,settlement
10000053,2,collapsed,det,5,steamboat,4,a
10000053,2,collapsed,nsubj,7,landing,5,steamboat
10000053,2,collapsed,cop,7,landing,6,is
10000053,2,collapsed,det,10,trader,9,the
10000053,2,collapsed,nsubj,16,arrive,10,trader
10000053,2,collapsed,poss,14,Eve,12,his
10000053,2,collapsed,amod,14,Eve,13,foster-child
10000053,2,collapsed,conj_and,10,trader,14,Eve
10000053,2,collapsed,conj_and,7,landing,16,arrive
10000053,2,collapsed,det,19,seaport,18,the
10000053,2,collapsed,prep_at,16,arrive,19,seaport
10000053,2,collapsed,aux,21,fetch,20,to
10000053,2,collapsed,infmod,19,seaport,21,fetch
10000053,2,collapsed,nn,25,goods,22,mail
10000053,2,collapsed,conj_and,22,mail,24,consumer
10000053,2,collapsed,dobj,21,fetch,25,goods
10000053,2,collapsed-ccprocessed,det,3,settlement,2,the
10000053,2,collapsed-ccprocessed,prep_at,7,landing,3,settlement
10000053,2,collapsed-ccprocessed,det,5,steamboat,4,a
10000053,2,collapsed-ccprocessed,nsubj,7,landing,5,steamboat
10000053,2,collapsed-ccprocessed,cop,7,landing,6,is
10000053,2,collapsed-ccprocessed,det,10,trader,9,the
10000053,2,collapsed-ccprocessed,nsubj,16,arrive,10,trader
10000053,2,collapsed-ccprocessed,poss,14,Eve,12,his
10000053,2,collapsed-ccprocessed,amod,14,Eve,13,foster-child
10000053,2,collapsed-ccprocessed,conj_and,10,trader,14,Eve
10000053,2,collapsed-ccprocessed,nsubj,16,arrive,14,Eve
10000053,2,collapsed-ccprocessed,conj_and,7,landing,16,arrive
10000053,2,collapsed-ccprocessed,det,19,seaport,18,the
10000053,2,collapsed-ccprocessed,prep_at,16,arrive,19,seaport
10000053,2,collapsed-ccprocessed,aux,21,fetch,20,to
10000053,2,collapsed-ccprocessed,infmod,19,seaport,21,fetch
10000053,2,collapsed-ccprocessed,nn,25,goods,22,mail
10000053,2,collapsed-ccprocessed,conj_and,22,mail,24,consumer
10000053,2,collapsed-ccprocessed,nn,25,goods,24,consumer
10000053,2,collapsed-ccprocessed,dobj,21,fetch,25,goods
10000053,3,basic,det,2,trader,1,The
10000053,3,basic,nsubj,3,explains,2,trader
10000053,3,basic,prep,3,explains,4,to
10000053,3,basic,pobj,4,to,5,Eve
10000053,3,basic,dep,9,brings,6,that
10000053,3,basic,det,8,ship,7,the
10000053,3,basic,nsubj,9,brings,8,ship
10000053,3,basic,dep,4,to,9,brings
10000053,3,basic,dobj,9,brings,11,Jailbirds
10000053,3,basic,prep,11,Jailbirds,13,from
10000053,3,basic,det,15,east,14,the
10000053,3,basic,pobj,13,from,15,east
10000053,3,basic,cc,9,brings,17,and
10000053,3,basic,dep,23,bailed,18,that
10000053,3,basic,poss,21,husbands-to-be,20,their
10000053,3,basic,nsubj,23,bailed,21,husbands-to-be
10000053,3,basic,aux,23,bailed,22,had
10000053,3,basic,conj,9,brings,23,bailed
10000053,3,basic,dobj,23,bailed,24,them
10000053,3,basic,prt,23,bailed,25,out
10000053,3,basic,cc,23,bailed,26,and
10000053,3,basic,conj,23,bailed,27,paid
10000053,3,basic,poss,29,fines,28,their
10000053,3,basic,dobj,27,paid,29,fines
10000053,3,basic,cc,29,fines,30,and
10000053,3,basic,poss,32,passages,31,their
10000053,3,basic,conj,29,fines,32,passages
10000053,3,basic,prep,27,paid,33,with
10000053,3,basic,det,35,guarantee,34,a
10000053,3,basic,pobj,33,with,35,guarantee
10000053,3,basic,prep,35,guarantee,36,of
10000053,3,basic,pobj,36,of,37,marriage
10000053,3,collapsed,det,2,trader,1,The
10000053,3,collapsed,nsubj,3,explains,2,trader
10000053,3,collapsed,prep_to,3,explains,5,Eve
10000053,3,collapsed,dep,9,brings,6,that
10000053,3,collapsed,det,8,ship,7,the
10000053,3,collapsed,nsubj,9,brings,8,ship
10000053,3,collapsed,dep,3,explains,9,brings
10000053,3,collapsed,dobj,9,brings,11,Jailbirds
10000053,3,collapsed,det,15,east,14,the
10000053,3,collapsed,prep_from,11,Jailbirds,15,east
10000053,3,collapsed,dep,23,bailed,18,that
10000053,3,collapsed,poss,21,husbands-to-be,20,their
10000053,3,collapsed,nsubj,23,bailed,21,husbands-to-be
10000053,3,collapsed,aux,23,bailed,22,had
10000053,3,collapsed,conj_and,9,brings,23,bailed
10000053,3,collapsed,dobj,23,bailed,24,them
10000053,3,collapsed,prt,23,bailed,25,out
10000053,3,collapsed,conj_and,23,bailed,27,paid
10000053,3,collapsed,poss,29,fines,28,their
10000053,3,collapsed,dobj,27,paid,29,fines
10000053,3,collapsed,poss,32,passages,31,their
10000053,3,collapsed,conj_and,29,fines,32,passages
10000053,3,collapsed,det,35,guarantee,34,a
10000053,3,collapsed,prep_with,27,paid,35,guarantee
10000053,3,collapsed,prep_of,35,guarantee,37,marriage
10000053,3,collapsed-ccprocessed,det,2,trader,1,The
10000053,3,collapsed-ccprocessed,nsubj,3,explains,2,trader
10000053,3,collapsed-ccprocessed,prep_to,3,explains,5,Eve
10000053,3,collapsed-ccprocessed,dep,9,brings,6,that
10000053,3,collapsed-ccprocessed,det,8,ship,7,the
10000053,3,collapsed-ccprocessed,nsubj,9,brings,8,ship
10000053,3,collapsed-ccprocessed,dep,3,explains,9,brings
10000053,3,collapsed-ccprocessed,dobj,9,brings,11,Jailbirds
10000053,3,collapsed-ccprocessed,det,15,east,14,the
10000053,3,collapsed-ccprocessed,prep_from,11,Jailbirds,15,east
10000053,3,collapsed-ccprocessed,dep,23,bailed,18,that
10000053,3,collapsed-ccprocessed,poss,21,husbands-to-be,20,their
10000053,3,collapsed-ccprocessed,nsubj,23,bailed,21,husbands-to-be
10000053,3,collapsed-ccprocessed,nsubj,27,paid,21,husbands-to-be
10000053,3,collapsed-ccprocessed,aux,23,bailed,22,had
10000053,3,collapsed-ccprocessed,dep,3,explains,23,bailed
10000053,3,collapsed-ccprocessed,conj_and,9,brings,23,bailed
10000053,3,collapsed-ccprocessed,dobj,23,bailed,24,them
10000053,3,collapsed-ccprocessed,prt,23,bailed,25,out
10000053,3,collapsed-ccprocessed,conj_and,9,brings,27,paid
10000053,3,collapsed-ccprocessed,conj_and,23,bailed,27,paid
10000053,3,collapsed-ccprocessed,poss,29,fines,28,their
10000053,3,collapsed-ccprocessed,dobj,27,paid,29,fines
10000053,3,collapsed-ccprocessed,poss,32,passages,31,their
10000053,3,collapsed-ccprocessed,dobj,27,paid,32,passages
10000053,3,collapsed-ccprocessed,conj_and,29,fines,32,passages
10000053,3,collapsed-ccprocessed,det,35,guarantee,34,a
10000053,3,collapsed-ccprocessed,prep_with,27,paid,35,guarantee
10000053,3,collapsed-ccprocessed,prep_of,35,guarantee,37,marriage
10000053,4,basic,advmod,6,auctioning,1,Later
10000053,4,basic,det,4,captain,3,the
10000053,4,basic,nsubj,6,auctioning,4,captain
10000053,4,basic,aux,6,auctioning,5,is
10000053,4,basic,prt,6,auctioning,7,off
10000053,4,basic,dobj,6,auctioning,8,one
10000053,4,basic,prep,8,one,9,of
10000053,4,basic,det,11,women,10,those
10000053,4,basic,pobj,9,of,11,women
10000053,4,basic,mark,16,died,12,because
10000053,4,basic,poss,14,husband-to-be,13,her
10000053,4,basic,nsubj,16,died,14,husband-to-be
10000053,4,basic,aux,16,died,15,has
10000053,4,basic,dep,11,women,16,died
10000053,4,basic,prep,16,died,17,in
10000053,4,basic,det,19,meantime,18,the
10000053,4,basic,pobj,17,in,19,meantime
10000053,4,collapsed,advmod,6,auctioning,1,Later
10000053,4,collapsed,det,4,captain,3,the
10000053,4,collapsed,nsubj,6,auctioning,4,captain
10000053,4,collapsed,aux,6,auctioning,5,is
10000053,4,collapsed,prt,6,auctioning,7,off
10000053,4,collapsed,dobj,6,auctioning,8,one
10000053,4,collapsed,det,11,women,10,those
10000053,4,collapsed,prep_of,8,one,11,women
10000053,4,collapsed,mark,16,died,12,because
10000053,4,collapsed,poss,14,husband-to-be,13,her
10000053,4,collapsed,nsubj,16,died,14,husband-to-be
10000053,4,collapsed,aux,16,died,15,has
10000053,4,collapsed,dep,11,women,16,died
10000053,4,collapsed,det,19,meantime,18,the
10000053,4,collapsed,prep_in,16,died,19,meantime
10000053,4,collapsed-ccprocessed,advmod,6,auctioning,1,Later
10000053,4,collapsed-ccprocessed,det,4,captain,3,the
10000053,4,collapsed-ccprocessed,nsubj,6,auctioning,4,captain
10000053,4,collapsed-ccprocessed,aux,6,auctioning,5,is
10000053,4,collapsed-ccprocessed,prt,6,auctioning,7,off
10000053,4,collapsed-ccprocessed,dobj,6,auctioning,8,one
10000053,4,collapsed-ccprocessed,det,11,women,10,those
10000053,4,collapsed-ccprocessed,prep_of,8,one,11,women
10000053,4,collapsed-ccprocessed,mark,16,died,12,because
10000053,4,collapsed-ccprocessed,poss,14,husband-to-be,13,her
10000053,4,collapsed-ccprocessed,nsubj,16,died,14,husband-to-be
10000053,4,collapsed-ccprocessed,aux,16,died,15,has
10000053,4,collapsed-ccprocessed,dep,11,women,16,died
10000053,4,collapsed-ccprocessed,det,19,meantime,18,the
10000053,4,collapsed-ccprocessed,prep_in,16,died,19,meantime
10000053,5,basic,nn,4,te,1,Jean
10000053,5,basic,nn,4,te,2,La
10000053,5,basic,nn,4,te,3,B
10000053,5,basic,nsubj,5,decides,4,te
10000053,5,basic,aux,7,take,6,to
10000053,5,basic,xcomp,5,decides,7,take
10000053,5,basic,poss,9,chance,8,his
10000053,5,basic,dobj,7,take,9,chance
10000053,5,basic,aux,11,buy,10,to
10000053,5,basic,infmod,9,chance,11,buy
10000053,5,basic,det,13,wife,12,the
10000053,5,basic,dobj,11,buy,13,wife
10000053,5,basic,cc,5,decides,15,but
10000053,5,basic,nsubj,17,makes,16,he
10000053,5,basic,conj,5,decides,17,makes
10000053,5,basic,poss,19,bid,18,his
10000053,5,basic,dobj,17,makes,19,bid
10000053,5,basic,advmod,21,late,20,too
10000053,5,basic,advmod,17,makes,21,late
10000053,5,collapsed,nn,4,te,1,Jean
10000053,5,collapsed,nn,4,te,2,La
10000053,5,collapsed,nn,4,te,3,B
10000053,5,collapsed,nsubj,5,decides,4,te
10000053,5,collapsed,aux,7,take,6,to
10000053,5,collapsed,xcomp,5,decides,7,take
10000053,5,collapsed,poss,9,chance,8,his
10000053,5,collapsed,dobj,7,take,9,chance
10000053,5,collapsed,aux,11,buy,10,to
10000053,5,collapsed,infmod,9,chance,11,buy
10000053,5,collapsed,det,13,wife,12,the
10000053,5,collapsed,dobj,11,buy,13,wife
10000053,5,collapsed,nsubj,17,makes,16,he
10000053,5,collapsed,conj_but,5,decides,17,makes
10000053,5,collapsed,poss,19,bid,18,his
10000053,5,collapsed,dobj,17,makes,19,bid
10000053,5,collapsed,advmod,21,late,20,too
10000053,5,collapsed,advmod,17,makes,21,late
10000053,5,collapsed-ccprocessed,nn,4,te,1,Jean
10000053,5,collapsed-ccprocessed,nn,4,te,2,La
10000053,5,collapsed-ccprocessed,nn,4,te,3,B
10000053,5,collapsed-ccprocessed,nsubj,5,decides,4,te
10000053,5,collapsed-ccprocessed,aux,7,take,6,to
10000053,5,collapsed-ccprocessed,xcomp,5,decides,7,take
10000053,5,collapsed-ccprocessed,poss,9,chance,8,his
10000053,5,collapsed-ccprocessed,dobj,7,take,9,chance
10000053,5,collapsed-ccprocessed,aux,11,buy,10,to
10000053,5,collapsed-ccprocessed,infmod,9,chance,11,buy
10000053,5,collapsed-ccprocessed,det,13,wife,12,the
10000053,5,collapsed-ccprocessed,dobj,11,buy,13,wife
10000053,5,collapsed-ccprocessed,nsubj,17,makes,16,he
10000053,5,collapsed-ccprocessed,conj_but,5,decides,17,makes
10000053,5,collapsed-ccprocessed,poss,19,bid,18,his
10000053,5,collapsed-ccprocessed,dobj,17,makes,19,bid
10000053,5,collapsed-ccprocessed,advmod,21,late,20,too
10000053,5,collapsed-ccprocessed,advmod,17,makes,21,late
10000053,6,basic,amod,2,day,1,Next
10000053,6,basic,tmod,21,seizes,2,day
10000053,6,basic,det,5,trader,4,the
10000053,6,basic,poss,7,wife,5,trader
10000053,6,basic,possessive,5,trader,6,'s
10000053,6,basic,nsubj,21,seizes,7,wife
10000053,6,basic,prep,7,wife,9,in
10000053,6,basic,det,11,need,10,the
10000053,6,basic,pobj,9,in,11,need
10000053,6,basic,aux,13,compensate,12,to
10000053,6,basic,infmod,11,need,13,compensate
10000053,6,basic,prep,13,compensate,14,for
10000053,6,basic,det,16,loss,15,the
10000053,6,basic,pobj,14,for,16,loss
10000053,6,basic,prep,16,loss,17,of
10000053,6,basic,poss,19,savings,18,her
10000053,6,basic,pobj,17,of,19,savings
10000053,6,basic,det,23,opportunity,22,the
10000053,6,basic,dobj,21,seizes,23,opportunity
10000053,6,basic,aux,25,offer,24,to
10000053,6,basic,infmod,23,opportunity,25,offer
10000053,6,basic,poss,27,foster-child,26,her
10000053,6,basic,dobj,25,offer,27,foster-child
10000053,6,basic,prep,25,offer,28,for
10000053,6,basic,num,30,dollars,29,thousand
10000053,6,basic,pobj,28,for,30,dollars
10000053,6,basic,prep,25,offer,31,to
10000053,6,basic,det,36,trapper,32,the
10000053,6,basic,amod,35,rough-cut,33,simple-minded
10000053,6,basic,amod,36,trapper,35,rough-cut
10000053,6,basic,pobj,31,to,36,trapper
10000053,6,collapsed,amod,2,day,1,Next
10000053,6,collapsed,tmod,21,seizes,2,day
10000053,6,collapsed,det,5,trader,4,the
10000053,6,collapsed,poss,7,wife,5,trader
10000053,6,collapsed,nsubj,21,seizes,7,wife
10000053,6,collapsed,det,11,need,10,the
10000053,6,collapsed,prep_in,7,wife,11,need
10000053,6,collapsed,aux,13,compensate,12,to
10000053,6,collapsed,infmod,11,need,13,compensate
10000053,6,collapsed,det,16,loss,15,the
10000053,6,collapsed,prep_for,13,compensate,16,loss
10000053,6,collapsed,poss,19,savings,18,her
10000053,6,collapsed,prep_of,16,loss,19,savings
10000053,6,collapsed,det,23,opportunity,22,the
10000053,6,collapsed,dobj,21,seizes,23,opportunity
10000053,6,collapsed,aux,25,offer,24,to
10000053,6,collapsed,infmod,23,opportunity,25,offer
10000053,6,collapsed,poss,27,foster-child,26,her
10000053,6,collapsed,dobj,25,offer,27,foster-child
10000053,6,collapsed,num,30,dollars,29,thousand
10000053,6,collapsed,prep_for,25,offer,30,dollars
10000053,6,collapsed,det,36,trapper,32,the
10000053,6,collapsed,amod,35,rough-cut,33,simple-minded
10000053,6,collapsed,amod,36,trapper,35,rough-cut
10000053,6,collapsed,prep_to,25,offer,36,trapper
10000053,6,collapsed-ccprocessed,amod,2,day,1,Next
10000053,6,collapsed-ccprocessed,tmod,21,seizes,2,day
10000053,6,collapsed-ccprocessed,det,5,trader,4,the
10000053,6,collapsed-ccprocessed,poss,7,wife,5,trader
10000053,6,collapsed-ccprocessed,nsubj,21,seizes,7,wife
10000053,6,collapsed-ccprocessed,det,11,need,10,the
10000053,6,collapsed-ccprocessed,prep_in,7,wife,11,need
10000053,6,collapsed-ccprocessed,aux,13,compensate,12,to
10000053,6,collapsed-ccprocessed,infmod,11,need,13,compensate
10000053,6,collapsed-ccprocessed,det,16,loss,15,the
10000053,6,collapsed-ccprocessed,prep_for,13,compensate,16,loss
10000053,6,collapsed-ccprocessed,poss,19,savings,18,her
10000053,6,collapsed-ccprocessed,prep_of,16,loss,19,savings
10000053,6,collapsed-ccprocessed,det,23,opportunity,22,the
10000053,6,collapsed-ccprocessed,dobj,21,seizes,23,opportunity
10000053,6,collapsed-ccprocessed,aux,25,offer,24,to
10000053,6,collapsed-ccprocessed,infmod,23,opportunity,25,offer
10000053,6,collapsed-ccprocessed,poss,27,foster-child,26,her
10000053,6,collapsed-ccprocessed,dobj,25,offer,27,foster-child
10000053,6,collapsed-ccprocessed,num,30,dollars,29,thousand
10000053,6,collapsed-ccprocessed,prep_for,25,offer,30,dollars
10000053,6,collapsed-ccprocessed,det,36,trapper,32,the
10000053,6,collapsed-ccprocessed,amod,35,rough-cut,33,simple-minded
10000053,6,collapsed-ccprocessed,amod,36,trapper,35,rough-cut
